Start,Open
2017-05-13,1724.24
2017-05-14,1804.91
2017-05-15,1808.91
2017-05-16,1738.43
2017-05-17,1734.45
2017-05-18,1839.09
2017-05-19,1888.65
2017-05-20,1987.71
2017-05-21,2084.73
2017-05-22,2041.2
2017-05-23,2173.4
2017-05-24,2320.42
2017-05-25,2443.64
2017-05-26,2304.98
2017-05-27,2202.42
2017-05-28,2038.87
2017-05-29,2155.8
2017-05-30,2255.61
2017-05-31,2175.47
2017-06-01,2286.41
2017-06-02,2407.88
2017-06-03,2488.55
2017-06-04,2515.35
2017-06-05,2511.81
2017-06-06,2686.81
2017-06-07,2863.2
2017-06-08,2732.16
2017-06-09,2805.62
2017-06-10,2823.81
2017-06-11,2947.71
2017-06-12,2958.11
2017-06-13,2659.63
2017-06-14,2717.02
2017-06-15,2506.37
2017-06-16,2464.58
2017-06-17,2518.56
2017-06-18,2655.88
2017-06-19,2548.29
2017-06-20,2589.6
2017-06-21,2721.79
2017-06-22,2689.1
2017-06-23,2705.41
2017-06-24,2744.91
2017-06-25,2608.72
2017-06-26,2589.41
2017-06-27,2478.45
2017-06-28,2552.45
2017-06-29,2574.79
2017-06-30,2539.32
2017-07-01,2480.84
2017-07-02,2434.55
2017-07-03,2506.47
2017-07-04,2564.06
2017-07-05,2601.64
2017-07-06,2601.99
2017-07-07,2608.56
2017-07-08,2518.66
2017-07-09,2571.34
2017-07-10,2518.44
2017-07-11,2372.56
2017-07-12,2337.79
2017-07-13,2398.84
2017-07-14,2357.9
2017-07-15,2233.34
2017-07-16,1998.86
2017-07-17,1929.82
2017-07-18,2228.41
2017-07-19,2318.88
2017-07-20,2273.43
2017-07-21,2817.6
2017-07-22,2667.76
2017-07-23,2810.12
2017-07-24,2730.4
2017-07-25,2754.86
2017-07-26,2576.48
2017-07-27,2529.45
2017-07-28,2671.78
2017-07-29,2807.02
2017-07-30,2726.45
2017-07-31,2757.18
2017-08-01,2875.34
2017-08-02,2718.26
2017-08-03,2710.67
2017-08-04,2804.73
2017-08-05,2895.89
2017-08-06,3252.91
2017-08-07,3213.94
2017-08-08,3378.94
2017-08-09,3419.94
2017-08-10,3342.47
2017-08-11,3381.28
2017-08-12,3650.62
2017-08-13,3884.71
2017-08-14,4073.26
2017-08-15,4325.13
2017-08-16,4181.93
2017-08-17,4376.63
2017-08-18,4331.69
2017-08-19,4160.62
2017-08-20,4193.7
2017-08-21,4087.66
2017-08-22,4001.74
2017-08-23,4100.52
2017-08-24,4151.52
2017-08-25,4334.68
2017-08-26,4371.6
2017-08-27,4352.4
2017-08-28,4382.88
2017-08-29,4382.66
2017-08-30,4579.02
2017-08-31,4565.3
2017-09-01,4703.39
2017-09-02,4892.01
2017-09-03,4578.77
2017-09-04,4582.96
2017-09-05,4236.31
2017-09-06,4376.53
2017-09-07,4597.12
2017-09-08,4599.88
2017-09-09,4228.75
2017-09-10,4226.06
2017-09-11,4122.94
2017-09-12,4161.27
2017-09-13,4130.81
2017-09-14,3882.59
2017-09-15,3154.95
2017-09-16,3637.52
2017-09-17,3625.04
2017-09-18,3582.88
2017-09-19,4065.2
2017-09-20,3924.97
2017-09-21,3905.95
2017-09-22,3631.04
2017-09-23,3630.7
2017-09-24,3792.4
2017-09-25,3682.84
2017-09-26,3926.07
2017-09-27,3892.35
2017-09-28,4200.67
2017-09-29,4174.73
2017-09-30,4128.602804312
2017-10-01,4313.690410394
2017-10-02,4362.540620199
2017-10-03,4378.062350494
2017-10-04,4312.216362355
2017-10-05,4237.438691778
2017-10-06,4308.291187787
2017-10-07,4347.018631253
2017-10-08,4399.840561695
2017-10-09,4595.593790925
2017-10-10,4778.16836386
2017-10-11,4776.845908691
2017-10-12,4817.774915707
2017-10-13,5474.284930646
2017-10-14,5645.575943763
2017-10-15,5809.644088943
2017-10-16,5682.169341059
2017-10-17,5724.27654055
2017-10-18,5611.877991376
2017-10-19,5579.595965387
2017-10-20,5668.162861525
2017-10-21,5990.353327021
2017-10-22,6035.40672462
2017-10-23,6012.756880222
2017-10-24,5929.837026616
2017-10-25,5527.282209773
2017-10-26,5720.446474631
2017-10-27,5899.190788484
2017-10-28,5757.659835165
2017-10-29,5749.563998586
2017-10-30,6124.058615846
2017-10-31,6079.307558216
2017-11-01,6433.49785799
2017-11-02,6755.903777062
2017-11-03,7085.737224116
2017-11-04,7210.187115007
2017-11-05,7394.381478481
2017-11-06,7402.650704073
2017-11-07,7048.212497433
2017-11-08,7161.255830963
2017-11-09,7470.06912418
2017-11-10,7179.91194145
2017-11-11,6598.365157773
2017-11-12,6355.853306399
2017-11-13,5989.778473489
2017-11-14,6581.989102629
2017-11-15,6647.507719863
2017-11-16,7336.675526412
2017-11-17,7858.644663859
2017-11-18,7705.225707443
2017-11-19,7775.150351337
2017-11-20,8014.61564605
2017-11-21,8211.555402853
2017-11-22,8111.756928187
2017-11-23,8227.363928054
2017-11-24,8070.247953901
2017-11-25,8264.411949629
2017-11-26,8810.907356877
2017-11-27,9372.693821919
2017-11-28,9848.886054634
2017-11-29,10169.643284032
2017-11-30,9928.125211352
2017-12-01,10215.701153937
2017-12-02,10957.085129307
2017-12-03,11048.835144428
2017-12-04,11318.919770069
2017-12-05,11665.227599752
2017-12-06,11874.395923311
2017-12-07,14060.914971738
2017-12-08,18057.850487517
2017-12-09,16578.11273996
2017-12-10,15159.236376816
2017-12-11,15322.77282757
2017-12-12,16841.086566729
2017-12-13,16819.041039848
2017-12-14,16245.233910544
2017-12-15,16456.756296301
2017-12-16,17663.904828516
2017-12-17,19417.860788762
2017-12-18,19184.874580834
2017-12-19,18969.614240256
2017-12-20,17713.380966756
2017-12-21,16632.217993327
2017-12-22,15609.624800956
2017-12-23,13784.652173892
2017-12-24,14159.446340004
2017-12-25,13868.871856886
2017-12-26,13967.014433086
2017-12-27,16076.9073565
2017-12-28,15536.644409597
2017-12-29,14600.370233856
2017-12-30,14594.7681588
2017-12-31,12596.018572226
2018-01-01,14046.002763769
2018-01-02,13644.693035103
2018-01-03,14895.27536735
2018-01-04,15168.972365175
2018-01-05,15197.764745391
2018-01-06,17025.656424047
2018-01-07,17147.576402894
2018-01-08,16265.340844756
2018-01-09,15190.761147069
2018-01-10,14705.367542398
2018-01-11,15120.84411144
2018-01-12,13571.758126006
2018-01-13,14066.981282517
2018-01-14,14535.057286259
2018-01-15,13787.98920627
2018-01-16,13797.975542571
2018-01-17,11284.388635522
2018-01-18,11201.992361192
2018-01-19,11209.291941978
2018-01-20,11571.617873758
2018-01-21,12982.920751349
2018-01-22,11529.521821363
2018-01-23,10917.290839889
2018-01-24,10821.591111563
2018-01-25,11353.62685415
2018-01-26,11203.60858273
2018-01-27,11112.817847687
2018-01-28,11492.650190852
2018-01-29,11778.744249792
2018-01-30,11365.345139521
2018-01-31,10104.971872028
2018-02-01,10269.843886839
2018-02-02,9118.231270487
2018-02-03,8763.536968439
2018-02-04,9198.067913658
2018-02-05,8215.505812363
2018-02-06,6910.997302186
2018-02-07,7714.07310376
2018-02-08,7569.867386754
2018-02-09,8266.287000352
2018-02-10,8697.342477143
2018-02-11,8624.258121035
2018-02-12,8120.351924296
2018-02-13,8887.228306759
2018-02-14,8564.700308406
2018-02-15,9494.63
2018-02-16,10091.750212088
2018-02-17,10234.612793074
2018-02-18,11124.360485028
2018-02-19,10562.644468981
2018-02-20,11197.759777513
2018-02-21,11436.166476281
2018-02-22,10691.350530395
2018-02-23,9972.72335964
2018-02-24,10328.567370931
2018-02-25,9844.516789724
2018-02-26,9703.321915886
2018-02-27,10388.882339564
2018-02-28,10727.535133876
2018-03-01,10423.581475732
2018-03-02,10920.662074394
2018-03-03,11094.237419658
2018-03-04,11497.564316573
2018-03-05,11502.666673068
2018-03-06,11520.402454973
2018-03-07,10721.475282301
2018-03-08,9971.758251061
2018-03-09,9411.715540851
2018-03-10,9339.626812522
2018-03-11,8856.718881049
2018-03-12,9557.854232694
2018-03-13,9179.776981508
2018-03-14,9206.908110717
2018-03-15,8255.725415537
2018-03-16,8302.595689134
2018-03-17,8294.104092354
2018-03-18,7912.658935325
2018-03-19,8195.616341537
2018-03-20,8620.287305561
2018-03-21,8907.399598381
2018-03-22,8970.660358236
2018-03-23,8728.47
2018-03-24,8923.404782927
2018-03-25,8554.421564965
2018-03-26,8453.806862484
2018-03-27,8171.701764094
2018-03-28,7821.605869561
2018-03-29,7947.62755735
2018-03-30,7154.016617403
2018-03-31,6875.890211418
2018-04-01,6959.890619635
2018-04-02,6841.725764416
2018-04-03,7066.360264855
2018-04-04,7454.194480807
2018-04-05,6844.005785453
2018-04-06,6796.855663533
2018-04-07,6640.309470519
2018-04-08,6898.345032954
2018-04-09,7013.715303761
2018-04-10,6782.532082976
2018-04-11,6845.560832212
2018-04-12,6933.971966124
2018-04-13,7821.364048725
2018-04-14,7862.97915655
2018-04-15,7931.478615367
2018-04-16,8306.241710004
2018-04-17,8042.520382416
2018-04-18,7898.148906651
2018-04-19,8137.721564119
2018-04-20,8279.071885016
2018-04-21,8831.324167528
2018-04-22,8890.882431127
2018-04-23,8785.307707704
2018-04-24,8927.498952717
2018-04-25,9689.429015472
2018-04-26,8858.958858584
2018-04-27,9272.68850891
2018-04-28,8945.682032015
2018-04-29,9337.929478299
2018-04-30,9412.933156562
2018-05-01,9253.083882874
2018-05-02,9084.637928461
2018-05-03,9236.410635499
2018-05-04,9758.94385267
2018-05-05,9714.030902412
2018-05-06,9869.313498486
2018-05-07,9673.823718897
2018-05-08,9380.792342012
2018-05-09,9232.346558206
2018-05-10,9314.428561457
2018-05-11,9040.788664552
2018-05-12,8416.407227841
2018-05-13,8488.707530407
2018-05-14,8696.818046123
2018-05-15,8735.400032204
2018-05-16,8508.251974499
2018-05-17,8341.615725326
2018-05-18,8093.347179942
2018-05-19,8236.02240278
2018-05-20,8232.481806821
2018-05-21,8504.392245727
2018-05-22,8398.980741383
2018-05-23,8021.527115451
2018-05-24,7558.332248074
2018-05-25,7597.498837309
2018-05-26,7483.923186515
2018-05-27,7358.682109051
2018-05-28,7366.64777523
2018-05-29,7148.382787397
2018-05-30,7475.380975127
2018-05-31,7410.996883153
2018-06-01,7503.960275241
2018-06-02,7520.809781437
2018-06-03,7586.635658935
2018-06-04,7687.675751763
2018-06-05,7504.61258223
2018-06-06,7611.859043556
2018-06-07,7576.087612329
2018-06-08,7659.86399996
2018-06-09,7624.284000169
2018-06-10,7563.600993476
2018-06-11,6804.106499107
2018-06-12,6845.923064395
2018-06-13,6559.943493856
2018-06-14,6307.58885043
2018-06-15,6650.926764781
2018-06-16,6469.496413441
2018-06-17,6500.4350038
2018-06-18,6460.21840507
2018-06-19,6705.753311753
2018-06-20,6720.901573124
2018-06-21,6734.137827984
2018-06-22,6712.439403078
2018-06-23,6073.054271142
2018-06-24,6157.664107899
2018-06-25,6149.963218829
2018-06-26,6247.163489863
2018-06-27,6108.081816244
2018-06-28,6118.418332491
2018-06-29,5910.738003714
2018-06-30,6133.70397686
2018-07-01,6385.423752059
2018-07-02,6363.378352016
2018-07-03,6595.97519117
2018-07-04,6537.368501721
2018-07-05,6612.111581483
2018-07-06,6528.310928764
2018-07-07,6594.777709362
2018-07-08,6715.378280114
2018-07-09,6713.143583017
2018-07-10,6670.315362761
2018-07-11,6318.741219514
2018-07-12,6369.836850151
2018-07-13,6217.319818144
2018-07-14,6220.174225132
2018-07-15,6250.324790913
2018-07-16,6349.113032979
2018-07-17,6698.843898684
2018-07-18,7313.602735913
2018-07-19,7349.626444582
2018-07-20,7444.568409892
2018-07-21,7330.341057369
2018-07-22,7398.452210369
2018-07-23,7386.710266104
2018-07-24,7715.394161402
2018-07-25,8343.380118959
2018-07-26,8165.597548772
2018-07-27,7925.66136133
2018-07-28,8172.875760772
2018-07-29,8230.52203672
2018-07-30,8218.147751985
2018-07-31,8174.641739616
2018-08-01,7744.631395433
2018-08-02,7600.558993948
2018-08-03,7548.45773574
2018-08-04,7423.369336613
2018-08-05,7021.618542978
2018-08-06,7040.944982529
2018-08-07,6945.21833169
2018-08-08,6736.300264249
2018-08-09,6291.645097695
2018-08-10,6556.79900191
2018-08-11,6178.816153253
2018-08-12,6269.572355626
2018-08-13,6342.49538075
2018-08-14,6287.053220705
2018-08-15,6217.842249039
2018-08-16,6302.073567465
2018-08-17,6339.30334607
2018-08-18,6597.212073282
2018-08-19,6416.237390702
2018-08-20,6504.064719069
2018-08-21,6284.246451559
2018-08-22,6481.300215756
2018-08-23,6379.980149324
2018-08-24,6534.230350612
2018-08-25,6703.504529877
2018-08-26,6740.966519331
2018-08-27,6708.159869046
2018-08-28,6892.118819724
2018-08-29,7080.255896341
2018-08-30,7036.431587041
2018-08-31,6977.184896695
2018-09-01,7011.745044966
2018-09-02,7189.711798204
2018-09-03,7278.253608581
2018-09-04,7267.905331927
2018-09-05,7364.127452099
2018-09-06,6720.246795663
2018-09-07,6527.528801198
2018-09-08,6432.032384471
2018-09-09,6213.220555941
2018-09-10,6274.807969006
2018-09-11,6328.687635904
2018-09-12,6311.369729626
2018-09-13,6356.884591956
2018-09-14,6498.182769763
2018-09-15,6500.848561872
2018-09-16,6535.007313325
2018-09-17,6512.220342627
2018-09-18,6275.496064408
2018-09-19,6358.739054641
2018-09-20,6399.795216298
2018-09-21,6493.152931427
2018-09-22,6736.854332661
2018-09-23,6707.056771032
2018-09-24,6709.093372549
2018-09-25,6588.874653099
2018-09-26,6445.346329714
2018-09-27,6472.98947654
2018-09-28,6680.315861169
2018-09-29,6639.133514007
2018-09-30,6594.927830488
2018-10-01,6624.023395287
2018-10-02,6596.425430306
2018-10-03,6539.365526536
2018-10-04,6502.28194056
2018-10-05,6577.590428121
2018-10-06,6628.529624888
2018-10-07,6591.961723594
2018-10-08,6602.290457561
2018-10-09,6656.124595325
2018-10-10,6646.18252197
2018-10-11,6597.07497291
2018-10-12,6245.131457439
2018-10-13,6291.160228165
2018-10-14,6322.634877764
2018-10-15,6325.070599423
2018-10-16,6569.003869632
2018-10-17,6556.349143916
2018-10-18,6520.905375002
2018-10-19,6480.163637934
2018-10-20,6456.360438816
2018-10-21,6465.940550179
2018-10-22,6477.219324492
2018-10-23,6465.943343818
2018-10-24,6423.513294184
2018-10-25,6433.232272282
2018-10-26,6420.863227091
2018-10-27,6418.620770569
2018-10-28,6416.549408448
2018-10-29,6406.269060578
2018-10-30,6255.057567736
2018-10-31,6283.631828987
2018-11-01,6299.90390737
2018-11-02,6368.621545495
2018-11-03,6408.420165923
2018-11-04,6386.909849955
2018-11-05,6458.928433763
2018-11-06,6406.484868627
2018-11-07,6437.632240669
2018-11-08,6526.888623968
2018-11-09,6470.006228965
2018-11-10,6395.744478183
2018-11-11,6400.034596672
2018-11-12,6411.278115302
2018-11-13,6371.733230045
2018-11-14,6361.400404991
2018-11-15,5781.032657334
2018-11-16,5654.209987966
2018-11-17,5634.790942322
2018-11-18,5631.943421713
2018-11-19,5651.276823682
2018-11-20,4871.837128436
2018-11-21,4502.466997901
2018-11-22,4604.937872113
2018-11-23,4345.661016088
2018-11-24,4369.2081865
2018-11-25,3886.472347228
2018-11-26,3994.418821674
2018-11-27,3800.600009341
2018-11-28,3837.958523137
2018-11-29,4255.275505341
2018-11-30,4303.987285033
2018-12-01,4036.229874753
2018-12-02,4206.215757456
2018-12-03,4150.827310223
2018-12-04,3905.489738693
2018-12-05,3965.3634989
2018-12-06,3772.882544916
2018-12-07,3524.903843125
2018-12-08,3429.741618038
2018-12-09,3457.41952613
2018-12-10,3583.500415102
2018-12-11,3462.686886235
2018-12-12,3397.148741644
2018-12-13,3475.395333172
2018-12-14,3315.712262686
2018-12-15,3239.810072381
2018-12-16,3242.71165726
2018-12-17,3260.535478026
2018-12-18,3519.644005652
2018-12-19,3672.828563746
2018-12-20,3716.951289636
2018-12-21,4104.6300826
2018-12-22,3869.320912253
2018-12-23,3992.590689234
2018-12-24,3974.488113207
2018-12-25,4052.351427424
2018-12-26,3801.990623677
2018-12-27,3837.103067651
2018-12-28,3642.816541604
2018-12-29,3909.576362079
2018-12-30,3800.90618573
2018-12-31,3863.966826435
2019-01-01,3747.289081962
2019-01-02,3852.524625595
2019-01-03,3935.381479108
2019-01-04,3847.083953482
2019-01-05,3876.743901004
2019-01-06,3868.739955187
2019-01-07,4082.095636372
2019-01-08,4040.426868752
2019-01-09,4031.220158622
2019-01-10,4032.372040573
2019-01-11,3671.210547179
2019-01-12,3690.429234323
2019-01-13,3668.577160208
2019-01-14,3555.550456106
2019-01-15,3704.359603919
2019-01-16,3636.621475732
2019-01-17,3654.061564255
2019-01-18,3682.436730965
2019-01-19,3652.353731181
2019-01-20,3732.314578714
2019-01-21,3580.394848908
2019-01-22,3547.775740343
2019-01-23,3606.587749856
2019-01-24,3592.856632416
2019-01-25,3601.92745155
2019-01-26,3591.258308523
2019-01-27,3595.463472868
2019-01-28,3574.356431872
2019-01-29,3459.942105227
2019-01-30,3437.33206711
2019-01-31,3468.567305068
2019-02-01,3444.921906726
2019-02-02,3471.274685499
2019-02-03,3498.020425385
2019-02-04,3453.008649654
2019-02-05,3452.862403378
2019-02-06,3461.934372734
2019-02-07,3406.912628136
2019-02-08,3384.368989555
2019-02-09,3634.179510361
2019-02-10,3648.638905669
2019-02-11,3666.346751167
2019-02-12,3616.569553353
2019-02-13,3605.359538969
2019-02-14,3589.190870666
2019-02-15,3576.132030057
2019-02-16,3596.030689614
2019-02-17,3598.148040489
2019-02-18,3628.785108355
2019-02-19,3859.020359274
2019-02-20,3894.114707158
2019-02-21,3918.183728075
2019-02-22,3897.190164349
2019-02-23,3968.320637954
2019-02-24,4123.504872516
2019-02-25,3808.473252069
2019-02-26,3866.383457476
2019-02-27,3844.368122837
2019-02-28,3839.013237205
2019-03-01,3844.921366184
2019-03-02,3832.522165484
2019-03-03,3845.483709779
2019-03-04,3879.964730091
2019-03-05,3767.755778729
2019-03-06,3857.628117632
2019-03-07,3873.817021979
2019-03-08,3888.634931999
2019-03-09,3872.914024713
2019-03-10,3932.190274542
2019-03-11,3900.462788114
2019-03-12,3882.347879962
2019-03-13,3903.837482165
2019-03-14,3896.671800296
2019-03-15,3897.143080486
2019-03-16,3939.145756798
2019-03-17,4022.969398171
2019-03-18,4008.284983797
2019-03-19,4016.775380202
2019-03-20,4036.494784049
2019-03-21,4079.189802352
2019-03-22,4021.931406788
2019-03-23,4019.754260699
2019-03-24,4033.555246062
2019-03-25,4023.328814622
2019-03-26,3968.279256983
2019-03-27,3982.614678572
2019-03-28,4062.825098198
2019-03-29,4061.601587452
2019-03-30,4130.010064024
2019-03-31,4166.325800301
2019-04-01,4199.617439676
2019-04-02,4200.878648602
2019-04-03,4887.759498103
2019-04-04,4971.060890177
2019-04-05,4926.403080942
2019-04-06,5030.633756343
2019-04-07,5066.362965449
2019-04-08,5213.650120988
2019-04-09,5300.612111963
2019-04-10,5230.089593758
2019-04-11,5339.75455452
2019-04-12,5051.496177143
2019-04-13,5089.804112289
2019-04-14,5130.872758133
2019-04-15,5190.134974733
2019-04-16,5110.364742945
2019-04-17,5274.409619076
2019-04-18,5271.35217627
2019-04-19,5308.334719082
2019-04-20,5318.985321339
2019-04-21,5365.439861043
2019-04-22,5347.870261836
2019-04-23,5421.273442212
2019-04-24,5585.462131718
2019-04-25,5489.65821347
2019-04-26,5247.231157924
2019-04-27,5272.04828427
2019-04-28,5277.479653583
2019-04-29,5296.546936304
2019-04-30,5258.596117573
2019-05-01,5306.244504059
2019-05-02,5390.886922075
2019-05-03,5483.869227356
2019-05-04,5731.170082516
2019-05-05,5819.009881457
2019-05-06,5772.581488954
2019-05-07,5740.528083725
2019-05-08,5835.957517321
2019-05-09,5973.099793055
2019-05-10,6184.921253719
2019-05-11,6393.002585585
2019-05-12,7201.642617775
2019-05-13,7010.551665358
2019-05-14,7797.7392335
2019-05-15,8002.661523871
2019-05-16,8145.555620727
2019-05-17,7923.05133892
2019-05-18,7393.579773489
2019-05-19,7328.418962598
2019-05-20,8172.974801761
2019-05-21,8004.576724034
2019-05-22,7965.942975048
2019-05-23,7730.828702835
2019-05-24,7922.301226611
2019-05-25,8023.417666592
2019-05-26,8101.121878369
2019-05-27,8751.57317691
2019-05-28,8836.762648241
2019-05-29,8719.9617362
2019-05-30,8669.269146886
2019-05-31,8333.864737938
2019-06-01,8599.053486258
2019-06-02,8598.78500222
2019-06-03,8771.296312752
2019-06-04,8341.434666054
2019-06-05,7768.517747861
2019-06-06,7863.512301938
2019-06-07,7840.578080515
2019-06-08,8060.736271864
2019-06-09,7979.720898905
2019-06-10,7752.220272896
2019-06-11,8014.897946837
2019-06-12,7969.985301593
2019-06-13,8174.400584225
2019-06-14,8291.198962219
2019-06-15,8708.232513039
2019-06-16,8861.692265355
2019-06-17,9026.522571994
2019-06-18,9341.199474731
2019-06-19,9129.651002395
2019-06-20,9310.156899543
2019-06-21,9590.2082253
2019-06-22,10227.362383055
2019-06-23,10717.06273697
2019-06-24,10899.114587489
2019-06-25,11013.875187462
2019-06-26,11794.470008238
2019-06-27,13141.89675185
2019-06-28,11297.158058703
2019-06-29,12492.976245357
2019-06-30,12106.219065156
2019-07-01,10908.296655923
2019-07-02,10635.86599655
2019-07-03,10839.724966902
2019-07-04,11953.648746702
2019-07-05,11216.015051262
2019-07-06,10997.057218163
2019-07-07,11279.686940232
2019-07-08,11450.359933415
2019-07-09,12243.719554925
2019-07-10,12557.93153086
2019-07-11,12124.389791281
2019-07-12,11385.977039629
2019-07-13,11776.781109921
2019-07-14,11394.840697713
2019-07-15,10227.417501092
2019-07-16,10857.079408258
2019-07-17,9450.356040111
2019-07-18,9677.323024453
2019-07-19,10631.69338686
2019-07-20,10516.580157264
2019-07-21,10746.433378123
2019-07-22,10592.217243
2019-07-23,10346.190304607
2019-07-24,9878.522290743
2019-07-25,9782.593812589
2019-07-26,9902.672559485
2019-07-27,9841.276385398
2019-07-28,9493.990306474
2019-07-29,9550.402969336
2019-07-30,9530.152924899
2019-07-31,9587.872869773
2019-08-01,10084.110571105
2019-08-02,10369.531247597
2019-08-03,10518.066542715
2019-08-04,10813.82497436
2019-08-05,10930.662455659
2019-08-06,11761.234810127
2019-08-07,11482.916490667
2019-08-08,11956.413469853
2019-08-09,11996.200097433
2019-08-10,11857.758763219
2019-08-11,11328.601603036
2019-08-12,11570.902065919
2019-08-13,11405.017740566
2019-08-14,10901.105749904
2019-08-15,10053.512703227
2019-08-16,10300.390060704
2019-08-17,10342.093377563
2019-08-18,10227.398309843
2019-08-19,10330.503755368
2019-08-20,10894.113749809
2019-08-21,10748.78989426
2019-08-22,10147.419290931
2019-08-23,10115.150897679
2019-08-24,10386.458808456
2019-08-25,10139.413036233
2019-08-26,10150.617721237
2019-08-27,10380.720316627
2019-08-28,10206.418979658
2019-08-29,9755.839219581
2019-08-30,9499.878802461
2019-08-31,9588.047563456
2019-09-01,9607.181476079
2019-09-02,9719.55538852
2019-09-03,10328.873207893
2019-09-04,10586.04148713
2019-09-05,10570.598941629
2019-09-06,10571.991889067
2019-09-07,10317.832833801
2019-09-08,10470.341080022
2019-09-09,10408.890179822
2019-09-10,10315.926502809
2019-09-11,10124.284797734
2019-09-12,10162.818177255
2019-09-13,10406.999055878
2019-09-14,10344.918397309
2019-09-15,10349.132693446
2019-09-16,10314.929924681
2019-09-17,10273.277521964
2019-09-18,10210.080590801
2019-09-19,10161.163975249
2019-09-20,10238.554568886
2019-09-21,10176.715113783
2019-09-22,10002.150611392
2019-09-23,10038.947939225
2019-09-24,9721.510103694
2019-09-25,8553.728950314
2019-09-26,8438.845674476
2019-09-27,8075.401100047
2019-09-28,8184.574472563
2019-09-29,8209.160822339
2019-09-30,8062.303348361
2019-10-01,8286.791705696
2019-10-02,8299.647676192
2019-10-03,8355.824454953
2019-10-04,8229.143722637
2019-10-05,8151.39049692
2019-10-06,8132.042462349
2019-10-07,7884.202457388
2019-10-08,8193.897663235
2019-10-09,8182.596584042
2019-10-10,8566.656500404
2019-10-11,8559.836001759
2019-10-12,8274.654084824
2019-10-13,8310.145411179
2019-10-14,8289.073814688
2019-10-15,8348.315575696
2019-10-16,8174.179979422
2019-10-17,8003.417785957
2019-10-18,8073.200474823
2019-10-19,7952.310000157
2019-10-20,7954.616126618
2019-10-21,8211.341400254
2019-10-22,8215.031226909
2019-10-23,8036.487926759
2019-10-24,7480.706885659
2019-10-25,7432.693138298
2019-10-26,8652.60800883
2019-10-27,9235.005228243
2019-10-28,9535.718920751
2019-10-29,9232.769631326
2019-10-30,9408.955443262
2019-10-31,9155.155923773
2019-11-01,9147.035370281
2019-11-02,9229.521817605
2019-11-03,9289.89288834
2019-11-04,9201.271372755
2019-11-05,9383.924655172
2019-11-06,9305.755650856
2019-11-07,9320.858526564
2019-11-08,9217.490864466
2019-11-09,8790.379450972
2019-11-10,8814.218854096
2019-11-11,9037.812386506
2019-11-12,8737.614064316
2019-11-13,8807.509311535
2019-11-14,8783.686952919
2019-11-15,8659.294177669
2019-11-16,8477.049472027
2019-11-17,8498.554736481
2019-11-18,8504.159201877
2019-11-19,8204.164186924
2019-11-20,8138.290661915
2019-11-21,8101.952120246
2019-11-22,7632.873769926
2019-11-23,7278.817250728
2019-11-24,7310.162692926
2019-11-25,6931.499193615
2019-11-26,7126.953913947
2019-11-27,7161.296598099
2019-11-28,7514.018760727
2019-11-29,7434.173194419
2019-11-30,7743.650338185
2019-12-01,7551.709861219
2019-12-02,7405.658938092
2019-12-03,7307.988591896
2019-12-04,7297.072604076
2019-12-05,7200.139780061
2019-12-06,7388.417903908
2019-12-07,7529.891567765
2019-12-08,7495.498070338
2019-12-09,7511.276362839
2019-12-10,7348.37390815
2019-12-11,7227.631556618
2019-12-12,7204.510776332
2019-12-13,7197.05304267
2019-12-14,7257.669869466
2019-12-15,7072.383784552
2019-12-16,7118.479133455
2019-12-17,6898.577590882
2019-12-18,6621.871889791
2019-12-19,7270.845254352
2019-12-20,7149.884817113
2019-12-21,7189.186325796
2019-12-22,7140.32026181
2019-12-23,7492.45029805
2019-12-24,7327.790252207
2019-12-25,7259.115863808
2019-12-26,7206.513103227
2019-12-27,7209.301104194
2019-12-28,7248.512129224
2019-12-29,7312.006786468
2019-12-30,7388.393119126
2019-12-31,7245.200684558
2020-01-01,7196.61464775
2020-01-02,7214.705283027
2020-01-03,6967.51107306
2020-01-04,7324.098144991
2020-01-05,7356.759129712
2020-01-06,7361.712600237
2020-01-07,7751.389283527
2020-01-08,8152.750894301
2020-01-09,8047.810851678
2020-01-10,7821.633549759
2020-01-11,8173.013790191
2020-01-12,8031.849294841
2020-01-13,8174.754397887
2020-01-14,8106.521950326
2020-01-15,8818.537331019
2020-01-16,8814.531198942
2020-01-17,8725.248860453
2020-01-18,8914.23845602
2020-01-19,8925.609579228
2020-01-20,8706.122036344
2020-01-21,8638.623746781
2020-01-22,8734.172883547
2020-01-23,8678.100847957
2020-01-24,8410.044844399
2020-01-25,8428.523168159
2020-01-26,8350.912434142
2020-01-27,8603.44599155
2020-01-28,8896.167778512
2020-01-29,9361.341368662
2020-01-30,9295.295573713
2020-01-31,9498.823463288
2020-02-01,9345.862971879
2020-02-02,9382.886002525
2020-02-03,9332.390335202
2020-02-04,9299.27391584
2020-02-05,9175.377439615
2020-02-06,9605.879401946
2020-02-07,9760.277761484
2020-02-08,9878.102326096
2020-02-09,9890.510298711
2020-02-10,10128.723888224
2020-02-11,9859.706677059
2020-02-12,10220.508924458
2020-02-13,10313.911197328
2020-02-14,10229.150079749
2020-02-15,10328.115008416
2020-02-16,9908.084221839
2020-02-17,9939.757984886
2020-02-18,9700.842004608
2020-02-19,10152.939757068
2020-02-20,9612.45634826
2020-02-21,9600.491436833
2020-02-22,9683.663802783
2020-02-23,9663.250800451
2020-02-24,9953.140109016
2020-02-25,9662.360386721
